Fecha;Cierre;Apertura
06-09-2010;11.114;11.15
03-09-2010;11.008;11.096
02-09-2010;11.02;10.96
01-09-2010;10.974;10.59
31-08-2010;10.53;10.3
30-08-2010;10.432;10.43
27-08-2010;10.472;10.286
26-08-2010;10.326;10.358
25-08-2010;10.33;10.48
24-08-2010;10.488;10.5
23-08-2010;10.556;10.41
20-08-2010;10.41;10.428
19-08-2010;10.394;10.578
18-08-2010;10.54;10.326
17-08-2010;10.38;10.208
16-08-2010;10.21;10.15
13-08-2010;10.092;10.15
12-08-2010;10.058;10.03
11-08-2010;10.016;10.074
10-08-2010;10.13;10.126
09-08-2010;10.186;10.184
06-08-2010;10.01;10.142
05-08-2010;10.156;10.232
04-08-2010;10.19;10.4
03-08-2010;10.32;10.154
02-08-2010;10.184;10.184
30-07-2010;10.15;10.218
29-07-2010;10.24;10.44
28-07-2010;10.332;10.4
27-07-2010;10.4;10.756
26-07-2010;10.664;10.64
23-07-2010;10.578;10.302
22-07-2010;10.32;10
21-07-2010;10.02;9.989
20-07-2010;9.94;9.918
19-07-2010;9.81;9.953
16-07-2010;9.996;10.104
15-07-2010;10.094;10.06
14-07-2010;10.132;10.12
13-07-2010;10.044;9.738
12-07-2010;9.766;9.911
09-07-2010;9.908;9.84
08-07-2010;9.75;9.828
07-07-2010;9.75;9.688
06-07-2010;9.737;9.555
05-07-2010;9.5;9.351
02-07-2010;9.39;9.22
01-07-2010;9.246;9.2
30-06-2010;9.417;9.369
29-06-2010;9.44;9.64
28-06-2010;9.762;9.709
25-06-2010;9.668;9.561
24-06-2010;9.539;9.782
23-06-2010;9.716;9.779
22-06-2010;9.904;9.8
21-06-2010;9.79;9.87
18-06-2010;9.817;9.68
17-06-2010;9.687;9.594
16-06-2010;9.52;9.522
15-06-2010;9.534;9.486
14-06-2010;9.46;9.716
11-06-2010;9.661;9.58
10-06-2010;9.464;9.315
09-06-2010;9.437;8.9
08-06-2010;8.775;8.96
07-06-2010;8.99;8.835
04-06-2010;8.97;9.126
03-06-2010;9.154;9.342
02-06-2010;9.125;9.02
01-06-2010;9.083;9.064
31-05-2010;9.083;9.08
28-05-2010;9.113;9.016
27-05-2010;8.908;8.868
26-05-2010;8.706;8.687
25-05-2010;8.565;8.549
24-05-2010;8.804;8.918
21-05-2010;8.786;8.672
20-05-2010;8.76;9.014
19-05-2010;8.929;9.045
18-05-2010;9.105;9.126
17-05-2010;9.012;8.934
14-05-2010;8.971;9.486
13-05-2010;9.555;9.696
12-05-2010;9.581;9.464
11-05-2010;9.6;9.233
10-05-2010;9.317;8.969
07-05-2010;8.542;8.512
06-05-2010;8.749;8.752
05-05-2010;8.762;9.007
04-05-2010;9.061;9.4
03-05-2010;9.422;9.218
30-04-2010;9.326;9.44
29-04-2010;9.468;9.1
28-04-2010;9.142;9.397
27-04-2010;9.514;9.708
26-04-2010;9.767;9.8
23-04-2010;9.755;9.687
22-04-2010;9.662;9.72
21-04-2010;9.752;9.916
20-04-2010;9.839;9.836
19-04-2010;9.758;9.613
16-04-2010;9.706;9.87
15-04-2010;9.922;9.986
14-04-2010;9.987;9.85
13-04-2010;9.866;9.806
12-04-2010;9.887;9.98
09-04-2010;9.894;9.8
08-04-2010;9.78;9.744
07-04-2010;9.816;9.92
06-04-2010;10.064;9.98
01-04-2010;9.941;9.8
31-03-2010;9.761;9.756
30-03-2010;9.8;9.922
29-03-2010;9.922;9.898
26-03-2010;9.9;9.942
25-03-2010;9.947;9.813
24-03-2010;9.77;9.898
23-03-2010;9.796;9.816
22-03-2010;9.8;9.75
19-03-2010;9.758;9.668
18-03-2010;9.65;9.684
17-03-2010;9.708;9.61
16-03-2010;9.382;9.329
15-03-2010;9.276;9.4
12-03-2010;9.32;9.29
11-03-2010;9.29;9.327
10-03-2010;9.268;9.16
09-03-2010;9.144;9.186
08-03-2010;9.14;9.18
05-03-2010;9.101;8.94
04-03-2010;8.876;8.78
03-03-2010;8.807;8.736
02-03-2010;8.808;8.8
01-03-2010;8.862;8.728
26-02-2010;8.662;8.611
25-02-2010;8.594;8.6
24-02-2010;8.597;8.517
23-02-2010;8.461;8.554
22-02-2010;8.515;8.728
19-02-2010;8.732;8.444
18-02-2010;8.486;8.598
17-02-2010;8.611;8.714
16-02-2010;8.657;8.628
15-02-2010;8.587;8.56
12-02-2010;8.53;8.6
11-02-2010;8.445;8.6
10-02-2010;8.522;8.551
09-02-2010;8.578;8.42
08-02-2010;8.499;8.594
05-02-2010;8.619;8.401
04-02-2010;8.454;8.842
03-02-2010;8.853;9.139
02-02-2010;9.198;9.242
01-02-2010;9.241;9.071
29-01-2010;9.127;9.073
28-01-2010;9.056;8.966
27-01-2010;8.8;8.868
26-01-2010;8.948;8.776
25-01-2010;8.788;8.8
22-01-2010;8.88;8.92
21-01-2010;8.942;9.134
20-01-2010;9.052;9.153
19-01-2010;9.163;8.964
18-01-2010;8.99;8.957
15-01-2010;8.951;8.986
14-01-2010;8.967;8.891
13-01-2010;8.862;8.704
12-01-2010;8.711;8.758
11-01-2010;8.789;8.718
08-01-2010;8.638;8.595
07-01-2010;8.608;8.734
06-01-2010;8.736;8.732
05-01-2010;8.732;8.784
04-01-2010;8.79;8.696
30-12-2009;8.678;8.7
29-12-2009;8.678;8.694
28-12-2009;8.656;8.68
23-12-2009;8.6;8.702
22-12-2009;8.648;8.664
21-12-2009;8.686;8.756
18-12-2009;8.74;8.756
17-12-2009;8.73;8.9
16-12-2009;8.986;8.868
15-12-2009;8.916;8.782
14-12-2009;8.786;8.8
11-12-2009;8.74;8.56
10-12-2009;8.554;8.396
09-12-2009;8.254;8.4
08-12-2009;8.312;8.516
07-12-2009;8.572;8.49
04-12-2009;8.524;8.528
03-12-2009;8.52;8.516
02-12-2009;8.458;8.5
01-12-2009;8.56;8.576
30-11-2009;8.486;8.56
27-11-2009;8.478;8.31
26-11-2009;8.496;8.55
25-11-2009;8.616;8.618
24-11-2009;8.49;8.282
23-11-2009;8.366;8.328
20-11-2009;8.296;8.348
19-11-2009;8.348;8.632
18-11-2009;8.52;8.474
17-11-2009;8.488;8.54
16-11-2009;8.452;8.6
13-11-2009;8.59;8.614
12-11-2009;8.588;8.572
11-11-2009;8.576;8.57
10-11-2009;8.482;8.614
09-11-2009;8.66;8.402
06-11-2009;8.448;8.42
05-11-2009;8.458;8.23
04-11-2009;8.262;8
03-11-2009;7.974;7.8
02-11-2009;7.862;7.802
30-10-2009;8;7.968
29-10-2009;8.044;7.902
28-10-2009;7.986;7.968
27-10-2009;7.97;7.802
26-10-2009;7.822;7.898
23-10-2009;7.896;7.98
22-10-2009;7.92;7.822
21-10-2009;7.916;7.84
20-10-2009;7.896;8.06
19-10-2009;8.01;7.902
16-10-2009;7.86;7.93
15-10-2009;7.94;7.91
14-10-2009;7.942;7.858
13-10-2009;7.864;7.95
12-10-2009;7.94;7.912
09-10-2009;7.892;7.98
08-10-2009;7.96;7.908
07-10-2009;7.844;7.806
06-10-2009;7.83;7.722
05-10-2009;7.72;7.64
02-10-2009;7.708;7.6
01-10-2009;7.714;7.844
30-09-2009;7.842;8.07
29-09-2009;8.006;8.096
28-09-2009;8.058;8.018
25-09-2009;7.946;8
24-09-2009;8.012;8.082
23-09-2009;8.078;7.93
22-09-2009;7.93;8.02
21-09-2009;8.078;8.06
18-09-2009;8;8.002
17-09-2009;7.988;8.188
16-09-2009;8.116;7.92
15-09-2009;7.726;7.636
14-09-2009;7.646;7.446
11-09-2009;7.554;7.416
10-09-2009;7.406;7.524
09-09-2009;7.558;7.42
08-09-2009;7.446;7.438
07-09-2009;7.45;7.36
04-09-2009;7.304;7.26
03-09-2009;7.284;7.354
02-09-2009;7.386;7.41
01-09-2009;7.49;7.656
31-08-2009;7.592;7.478
28-08-2009;7.48;7.462
27-08-2009;7.374;7.52
26-08-2009;7.496;7.49
25-08-2009;7.526;7.5
24-08-2009;7.574;7.766
21-08-2009;7.604;7.45
20-08-2009;7.41;7.47
19-08-2009;7.5;7.464
18-08-2009;7.514;7.448
17-08-2009;7.46;7.652
14-08-2009;7.66;7.66
13-08-2009;7.692;7.558
12-08-2009;7.564;7.498
11-08-2009;7.55;7.654
10-08-2009;7.66;7.772
07-08-2009;7.69;7.538
06-08-2009;7.556;7.69
05-08-2009;7.514;7.672
04-08-2009;7.666;7.666
03-08-2009;7.656;7.54
31-07-2009;7.548;7.492
30-07-2009;7.556;7.45
29-07-2009;7.372;7.4
28-07-2009;7.424;7.484
27-07-2009;7.558;7.698
24-07-2009;7.616;7.58
23-07-2009;7.56;7.38
22-07-2009;7.34;7.36
21-07-2009;7.4;7.144
20-07-2009;7.144;6.96
17-07-2009;6.934;7
16-07-2009;6.962;6.844
15-07-2009;6.83;6.744
14-07-2009;6.76;6.732
13-07-2009;6.704;6.622
10-07-2009;6.654;6.72
09-07-2009;6.698;6.666
08-07-2009;6.64;6.6
07-07-2009;6.61;6.46
06-07-2009;6.61;6.608
03-07-2009;6.706;6.77
02-07-2009;6.762;6.96
01-07-2009;6.98;6.84
30-06-2009;6.834;6.766
29-06-2009;6.754;6.638
26-06-2009;6.678;6.768
25-06-2009;6.754;6.7
24-06-2009;6.722;6.5
23-06-2009;6.55;6.614
22-06-2009;6.598;6.698
19-06-2009;6.734;6.646
18-06-2009;6.72;6.812
17-06-2009;6.78;6.802
16-06-2009;6.8;6.81
15-06-2009;6.814;6.964
12-06-2009;7.002;7.142
11-06-2009;7.144;6.86
10-06-2009;6.86;6.84
09-06-2009;6.526;6.54
08-06-2009;6.462;6.388
05-06-2009;6.454;6.412
04-06-2009;6.406;6.48
03-06-2009;6.43;6.62
02-06-2009;6.548;6.34
01-06-2009;6.394;6.38
29-05-2009;6.364;6.258
28-05-2009;6.204;6.29
27-05-2009;6.334;6.324
26-05-2009;6.324;6.184
25-05-2009;6.242;6.278
22-05-2009;6.212;6.242
21-05-2009;6.238;6.3
20-05-2009;6.39;6.418
19-05-2009;6.36;6.368
18-05-2009;6.39;6.53
15-05-2009;6.528;6.6
14-05-2009;6.644;6.706
13-05-2009;6.592;6.78
12-05-2009;6.726;6.532
11-05-2009;6.506;6.52
08-05-2009;6.548;6.424
07-05-2009;6.472;6.606
06-05-2009;6.624;6.69
05-05-2009;6.61;6.584
04-05-2009;6.52;6.64
30-04-2009;6.478;6.57
29-04-2009;6.48;6.42
28-04-2009;6.326;6.4
27-04-2009;6.48;6.538
24-04-2009;6.586;6.5
23-04-2009;6.666;6.65
22-04-2009;6.698;6.286
21-04-2009;6.38;6.172
20-04-2009;6.276;6.57
17-04-2009;6.57;6.43
16-04-2009;6.592;6.724
15-04-2009;6.67;6.532
14-04-2009;6.576;6.52
09-04-2009;6.55;6.4
08-04-2009;6.34;6.228
07-04-2009;6.29;6.404
06-04-2009;6.34;6.526
03-04-2009;6.45;6.4
02-04-2009;6.502;6.216
01-04-2009;6.142;5.88
31-03-2009;5.87;5.694
30-03-2009;5.638;5.576
27-03-2009;5.754;5.6
26-03-2009;5.648;5.658
25-03-2009;5.602;5.408
24-03-2009;5.348;5.456
23-03-2009;5.402;5.538
20-03-2009;5.498;5.4
19-03-2009;5.446;5.45
18-03-2009;5.396;5.38
17-03-2009;5.316;5.26
16-03-2009;5.268;5.288
13-03-2009;5.146;5.26
12-03-2009;5.208;5.26
11-03-2009;5.188;5.058
10-03-2009;5.108;5.02
09-03-2009;4.92;5.02
06-03-2009;5.058;4.952
05-03-2009;4.952;5.4
04-03-2009;5.522;5.746
03-03-2009;5.708;5.73
02-03-2009;5.73;5.85
27-02-2009;5.986;5.9
26-02-2009;5.89;5.838
25-02-2009;5.832;5.976
24-02-2009;5.916;5.766
23-02-2009;5.854;5.918
20-02-2009;5.842;6
19-02-2009;6.034;5.992
18-02-2009;5.95;6.002
17-02-2009;5.956;6.244
16-02-2009;6.3;6.276
13-02-2009;6.34;6.258
12-02-2009;6.2;6.372
11-02-2009;6.428;6.16
10-02-2009;6.256;6.402
09-02-2009;6.482;6.278
06-02-2009;6.29;6.176
05-02-2009;6.122;6.096
04-02-2009;6.142;5.954
03-02-2009;5.918;5.956
02-02-2009;5.9;5.854
30-01-2009;5.976;5.852
29-01-2009;5.852;5.96
28-01-2009;5.982;5.918
27-01-2009;5.846;5.88
26-01-2009;5.88;5.808
23-01-2009;5.84;5.666
22-01-2009;5.684;5.78
21-01-2009;5.714;5.544
20-01-2009;5.544;5.682
19-01-2009;5.736;5.88
16-01-2009;5.806;5.664
15-01-2009;5.586;5.85
14-01-2009;5.822;6.13
13-01-2009;5.96;5.92
12-01-2009;5.98;6.1
09-01-2009;6.06;6.254
08-01-2009;6.17;6.486
07-01-2009;6.532;6.832
06-01-2009;6.85;6.772
05-01-2009;6.594;6.69
02-01-2009;6.688;6.4
30-12-2008;6.266;6.2
29-12-2008;6.178;6.28
23-12-2008;6.286;6.204
22-12-2008;6.226;6.43
19-12-2008;6.43;6.198
18-12-2008;6.22;6.238
17-12-2008;6.272;6.37
16-12-2008;6.286;6.418
15-12-2008;6.334;6.2
12-12-2008;6.166;5.952
11-12-2008;6.104;5.9
10-12-2008;5.84;5.81
09-12-2008;5.82;5.598
08-12-2008;5.6;5.286
05-12-2008;5.07;5.322
04-12-2008;5.388;5.14
03-12-2008;5.18;5.2
02-12-2008;5.2;5
01-12-2008;5.138;5.264
28-11-2008;5.26;5.31
27-11-2008;5.35;5.272
26-11-2008;5.22;5.21
25-11-2008;5.258;5.174
24-11-2008;5.212;4.88
21-11-2008;4.738;4.88
20-11-2008;4.832;4.798
19-11-2008;4.864;5
18-11-2008;4.982;5
17-11-2008;4.994;5.028
14-11-2008;5.04;5.302
13-11-2008;5.18;5.22
12-11-2008;5.292;5.414
11-11-2008;5.282;5.418
10-11-2008;5.474;5.704
07-11-2008;5.59;5.42
06-11-2008;5.46;5.462
05-11-2008;5.57;5.52
04-11-2008;5.626;5.492
03-11-2008;5.446;5.388
31-10-2008;5.272;5.136
30-10-2008;5.122;5.208
29-10-2008;5.116;5.3
28-10-2008;4.848;5.014
27-10-2008;4.978;4.926
24-10-2008;5.076;5.01
23-10-2008;5.19;5.276
22-10-2008;5.314;5.55
21-10-2008;5.588;5.806
20-10-2008;5.7;5.506
17-10-2008;5.562;5.552
16-10-2008;5.25;5.3
15-10-2008;5.494;5.6
14-10-2008;5.58;6.1
13-10-2008;5.966;5.646
10-10-2008;5.4;5.228
09-10-2008;5.478;5.508
08-10-2008;5.478;5.356
07-10-2008;5.588;5.588
06-10-2008;5.458;5.718
03-10-2008;5.818;5.658
02-10-2008;5.672;5.714
01-10-2008;5.78;5.95
30-09-2008;5.938;6
29-09-2008;6.212;6.392
26-09-2008;6.376;6.44
25-09-2008;6.494;6.38
24-09-2008;6.342;6.23
23-09-2008;6.226;6.222
22-09-2008;6.192;6.18
19-09-2008;6.3;6.042
18-09-2008;5.764;5.838
17-09-2008;5.808;5.94
16-09-2008;5.754;5.588
15-09-2008;5.55;5.4
12-09-2008;5.652;5.642
11-09-2008;5.532;5.62
10-09-2008;5.618;5.7
09-09-2008;5.632;5.92
08-09-2008;6.032;6.2
05-09-2008;5.958;6.11
04-09-2008;6.134;6.426
03-09-2008;6.41;6.6
02-09-2008;6.628;6.384
01-09-2008;6.358;6.36
29-08-2008;6.372;6.194
28-08-2008;6.19;6.18
27-08-2008;6.198;6.412
26-08-2008;6.372;6.09
25-08-2008;6.112;6.142
22-08-2008;6.21;5.93
21-08-2008;5.922;6.008
20-08-2008;6.128;6.052
19-08-2008;6.006;6.222
18-08-2008;6.3;6.382
15-08-2008;6.38;6.342
14-08-2008;6.28;6.226
13-08-2008;6.202;6.54
12-08-2008;6.618;6.634
11-08-2008;6.684;6.4
08-08-2008;6.414;6.324
07-08-2008;6.36;6.3
06-08-2008;6.412;6.32
05-08-2008;6.312;6.008
04-08-2008;6.012;5.902
01-08-2008;5.972;6
31-07-2008;6.21;6.11
30-07-2008;6.106;6.222
29-07-2008;6.102;5.99
28-07-2008;6.058;6
25-07-2008;5.984;6.06
24-07-2008;6.136;6.3
23-07-2008;6.084;5.96
22-07-2008;5.858;5.996
21-07-2008;6.08;6.06
18-07-2008;6.084;5.93
17-07-2008;5.982;5.798
16-07-2008;5.66;5.438
15-07-2008;5.45;5.654
14-07-2008;5.694;5.634
11-07-2008;5.578;5.866
10-07-2008;5.824;5.786
09-07-2008;5.904;5.7
08-07-2008;5.624;5.412
07-07-2008;5.546;5.55
04-07-2008;5.498;5.65
03-07-2008;5.65;5.538
02-07-2008;5.65;5.67
01-07-2008;5.678;5.848
30-06-2008;5.852;5.57
27-06-2008;5.676;5.622
26-06-2008;5.622;5.83
25-06-2008;5.822;5.818
24-06-2008;5.836;5.856
23-06-2008;5.89;5.966
20-06-2008;6;6.14
19-06-2008;6.102;5.926
18-06-2008;5.942;6.016
17-06-2008;6.016;6.014
16-06-2008;6.014;6.036
13-06-2008;6.034;6.068
12-06-2008;6.114;6.082
11-06-2008;6.102;6.258
10-06-2008;6.2;6.174
09-06-2008;6.26;6.184
06-06-2008;6.214;6.42
05-06-2008;6.482;6.49
04-06-2008;6.466;6.458
03-06-2008;6.446;6.18
30-05-2008;6.324;6.224
29-05-2008;6.214;6.346
28-05-2008;6.34;6.35
27-05-2008;6.306;6.5
26-05-2008;6.468;6.478
23-05-2008;6.494;6.704
22-05-2008;6.698;6.66
21-05-2008;6.726;6.898
20-05-2008;6.856;6.986
19-05-2008;7.05;7.096
16-05-2008;7.08;7.178
15-05-2008;7.12;6.946
14-05-2008;7.014;6.974
13-05-2008;6.96;7.05
12-05-2008;6.98;6.85
09-05-2008;6.962;7
08-05-2008;7.048;7.078
07-05-2008;7.132;7.152
06-05-2008;7.138;7.216
05-05-2008;7.22;7.182
02-05-2008;7.186;7.11
30-04-2008;6.996;7.002
29-04-2008;7.026;7.308
28-04-2008;7.374;7.29
25-04-2008;7.272;7.18
24-04-2008;7.11;7.176
23-04-2008;7.176;7.166
22-04-2008;7.164;7.288
21-04-2008;7.364;7.512
18-04-2008;7.494;7.33
17-04-2008;7.282;7.388
16-04-2008;7.318;7.208
15-04-2008;7.154;7.122
14-04-2008;7.124;7.312
11-04-2008;7.328;7.458
10-04-2008;7.372;7.29
09-04-2008;7.38;7.262
08-04-2008;7.314;7.474
07-04-2008;7.482;7.578
04-04-2008;7.506;7.474
03-04-2008;7.412;7.69
02-04-2008;7.614;7.5
01-04-2008;7.516;6.932
31-03-2008;7.038;7
28-03-2008;7.108;7.232
27-03-2008;7.24;7.2
26-03-2008;7.2;6.94
25-03-2008;7.02;6.802
20-03-2008;6.606;6.45
19-03-2008;6.586;6.684
18-03-2008;6.624;6.586
17-03-2008;6.48;6.438
14-03-2008;6.636;6.626
13-03-2008;6.622;6.636
12-03-2008;6.73;6.722
11-03-2008;6.604;6.502
10-03-2008;6.482;6.494
07-03-2008;6.568;6.534
06-03-2008;6.626;6.712
05-03-2008;6.706;6.602
04-03-2008;6.564;6.752
03-03-2008;6.716;6.77
29-02-2008;6.87;6.876
28-02-2008;7.052;7.086
27-02-2008;7.088;6.99
26-02-2008;7.032;7.05
25-02-2008;7.014;6.96
22-02-2008;6.908;6.822
21-02-2008;6.89;6.856
20-02-2008;6.836;6.86
19-02-2008;6.914;6.8
18-02-2008;6.77;6.684
15-02-2008;6.69;6.85
14-02-2008;6.854;6.93
13-02-2008;6.84;6.61
12-02-2008;6.678;6.362
11-02-2008;6.292;6.454
08-02-2008;6.532;6.538
07-02-2008;6.548;6.512
06-02-2008;6.526;6.264
05-02-2008;6.458;6.75
04-02-2008;6.88;7.074
01-02-2008;6.99;6.798
31-01-2008;6.7;6.872
30-01-2008;6.914;7.1
29-01-2008;7.19;7.232
28-01-2008;7.236;7.122
25-01-2008;7.22;7.558
24-01-2008;7.338;7.2
23-01-2008;6.778;7.2
22-01-2008;6.994;6.266
21-01-2008;6.526;6.9
18-01-2008;6.974;6.8
17-01-2008;6.77;6.718
16-01-2008;6.67;6.41
15-01-2008;6.4;6.984
14-01-2008;7.02;6.948
11-01-2008;6.96;6.992
10-01-2008;7.028;7.122
09-01-2008;7.016;7.26
08-01-2008;7.476;7.302
07-01-2008;7.426;7.482
04-01-2008;7.68;8.076
03-01-2008;8.238;8.446
02-01-2008;8.434;8.41
28-12-2007;8.404;8.424
27-12-2007;8.46;8.502
21-12-2007;8.5;8.536
20-12-2007;8.468;8.492
19-12-2007;8.492;8.706
18-12-2007;8.704;8.796
17-12-2007;8.75;8.992
14-12-2007;9.062;9.018
13-12-2007;9.004;9.398
12-12-2007;9.44;9.35
11-12-2007;9.95;9.642
10-12-2007;9.624;9.526
07-12-2007;9.542;9.41
06-12-2007;9.396;9.43
05-12-2007;9.4;9.5
04-12-2007;9.42;9.63
03-12-2007;9.6;9.552
30-11-2007;9.524;9.922
29-11-2007;10.05;10.2
28-11-2007;10.17;9.81
27-11-2007;9.724;9.796
26-11-2007;9.796;9.982
23-11-2007;9.902;9.96
22-11-2007;9.934;9.954
21-11-2007;9.9;9.78
20-11-2007;9.864;9.558
19-11-2007;9.48;9.742
16-11-2007;9.73;9.926
15-11-2007;9.988;10.11
14-11-2007;10.11;10.15
13-11-2007;10;10.17
12-11-2007;10.25;10.12
09-11-2007;10.24;10.54
08-11-2007;10.49;10.53
07-11-2007;10.65;10.5
06-11-2007;10.45;10.48
05-11-2007;10.41;10.08
02-11-2007;10.13;10.12
01-11-2007;10.16;10.25
31-10-2007;10.27;10.01
30-10-2007;10;9.896
29-10-2007;9.968;10.1
26-10-2007;10.04;10.03
25-10-2007;10.01;10.05
24-10-2007;9.94;10.29
23-10-2007;10.31;10.01
22-10-2007;10.01;9.81
19-10-2007;10.01;10
18-10-2007;10.04;9.93
17-10-2007;9.99;9.866
16-10-2007;9.842;9.704
15-10-2007;9.72;9.776
12-10-2007;9.774;9.63
11-10-2007;9.78;9.762
10-10-2007;9.754;9.774
09-10-2007;9.77;9.75
08-10-2007;9.776;9.8
05-10-2007;9.93;9.766
04-10-2007;9.8;9.778
03-10-2007;9.788;9.846
02-10-2007;9.852;9.69
01-10-2007;9.606;9.16
28-09-2007;9.452;9.35
27-09-2007;9.38;9.356
26-09-2007;9.284;9.114
25-09-2007;9.06;9.19
24-09-2007;9.266;9.178
21-09-2007;9.18;9.16
20-09-2007;9.188;9.22
19-09-2007;9.24;8.988
18-09-2007;8.602;8.544
17-09-2007;8.58;8.662
14-09-2007;8.722;8.786
13-09-2007;8.868;8.73
12-09-2007;8.744;8.536
11-09-2007;8.494;8.29
10-09-2007;8.238;8.402
07-09-2007;8.396;8.652
06-09-2007;8.652;8.738
05-09-2007;8.718;8.83
04-09-2007;8.89;8.79
03-09-2007;8.82;8.616
31-08-2007;8.61;8.518
30-08-2007;8.476;8.524
29-08-2007;8.524;8.412
28-08-2007;8.506;8.582
27-08-2007;8.616;8.686
24-08-2007;8.67;8.426
23-08-2007;8.51;8.64
22-08-2007;8.58;8.542
21-08-2007;8.494;8.536
20-08-2007;8.552;8.398
17-08-2007;8.44;8.302
16-08-2007;8.46;8.632
15-08-2007;8.816;8.75
14-08-2007;8.838;8.88
13-08-2007;8.97;9.11
10-08-2007;9.004;9.002
09-08-2007;9.128;9.108
08-08-2007;9.118;8.888
07-08-2007;8.846;8.93
06-08-2007;8.828;8.634
03-08-2007;8.664;8.704
02-08-2007;8.676;8.684
01-08-2007;8.62;8.586
31-07-2007;8.874;8.802
30-07-2007;8.776;8.692
27-07-2007;8.66;8.48
26-07-2007;8.634;8.86
25-07-2007;8.862;8.814
24-07-2007;8.886;8.912
23-07-2007;8.914;8.974
20-07-2007;8.956;8.968
19-07-2007;8.994;8.958
18-07-2007;8.944;9
17-07-2007;9.064;9.002
16-07-2007;8.996;9.008
13-07-2007;9.006;9.036
12-07-2007;8.98;8.842
11-07-2007;8.846;8.838
10-07-2007;8.974;8.964
09-07-2007;8.944;9.034
06-07-2007;8.978;8.816
05-07-2007;8.84;8.858
04-07-2007;8.824;8.724
03-07-2007;8.704;8.734
02-07-2007;8.686;8.71
29-06-2007;8.754;8.724
28-06-2007;8.636;8.66
27-06-2007;8.578;8.592
26-06-2007;8.662;8.5
25-06-2007;8.604;8.552
22-06-2007;8.628;8.74
21-06-2007;8.734;8.746
20-06-2007;8.82;8.82
19-06-2007;8.818;8.93
18-06-2007;8.97;9.238
15-06-2007;9.202;9.122
14-06-2007;9.122;9.12
13-06-2007;9.05;9.07
12-06-2007;8.92;8.95
11-06-2007;8.976;8.964
08-06-2007;8.868;8.6
07-06-2007;8.666;8.892
06-06-2007;8.84;9.166
05-06-2007;9.19;9.36
04-06-2007;9.38;9.42
01-06-2007;9.41;9.34
31-05-2007;9.382;9.47
30-05-2007;9.352;9.36
29-05-2007;9.4;9.478
28-05-2007;9.446;9.396
25-05-2007;9.35;9.37
24-05-2007;9.422;9.424
23-05-2007;9.498;9.478
22-05-2007;9.434;9.432
21-05-2007;9.47;9.598
18-05-2007;9.556;9.566
17-05-2007;9.598;9.476
16-05-2007;9.492;9.39
15-05-2007;9.382;9.392
14-05-2007;9.394;9.4
11-05-2007;9.344;9.19
10-05-2007;9.22;9.24
09-05-2007;9.216;9.22
08-05-2007;9.17;9.318
07-05-2007;9.272;9.202
04-05-2007;9.22;9.112
03-05-2007;9.142;9.146
02-05-2007;9.21;9.16
30-04-2007;9.076;9
27-04-2007;9.042;9.236
26-04-2007;9.236;9.35
25-04-2007;9.26;9.204
24-04-2007;9.214;9.55
23-04-2007;9.55;9.452
20-04-2007;9.464;9.428
19-04-2007;9.37;9.4
18-04-2007;9.48;9.51
17-04-2007;9.502;9.614
16-04-2007;9.61;9.574
13-04-2007;9.47;9.458
12-04-2007;9.436;9.5
11-04-2007;9.51;9.58
10-04-2007;9.552;9.56
05-04-2007;9.53;9.448
04-04-2007;9.402;9.442
03-04-2007;9.44;9.538
02-04-2007;9.496;9.346
30-03-2007;9.306;9.296
29-03-2007;9.194;9.13
28-03-2007;9.098;9.058
27-03-2007;9.084;9.09
26-03-2007;9.028;8.97
23-03-2007;8.978;8.924
22-03-2007;8.9;9.08
21-03-2007;8.816;9.228
20-03-2007;9.108;9.118
19-03-2007;9.032;8.9
16-03-2007;8.86;8.8
15-03-2007;8.83;8.636
14-03-2007;8.572;8.5
13-03-2007;8.73;8.9
12-03-2007;8.9;8.9
09-03-2007;8.89;8.798
08-03-2007;8.78;8.78
07-03-2007;8.702;8.76
06-03-2007;8.638;8.466
05-03-2007;8.496;8.538
02-03-2007;8.652;8.696
01-03-2007;8.67;8.75
28-02-2007;8.798;8.37
27-02-2007;8.646;8.91
26-02-2007;8.992;9.026
23-02-2007;8.994;9.13
22-02-2007;9.062;8.948
21-02-2007;8.94;9.062
20-02-2007;9.04;9.15
19-02-2007;9.164;9.19
16-02-2007;9.176;9.16
15-02-2007;9.074;8.936
14-02-2007;8.952;8.912
13-02-2007;8.942;8.888
12-02-2007;8.836;8.896
09-02-2007;8.896;8.85
08-02-2007;8.84;8.718
07-02-2007;8.718;8.628
06-02-2007;8.672;8.634
05-02-2007;8.686;8.658
02-02-2007;8.66;8.832
01-02-2007;8.79;8.768
31-01-2007;8.694;8.442
30-01-2007;8.538;8.42
29-01-2007;8.42;8.24
26-01-2007;8.2;8.17
25-01-2007;8.364;8.22
24-01-2007;8.214;8.278
23-01-2007;8.28;8.26
22-01-2007;8.28;8.296
19-01-2007;8.306;8.22
18-01-2007;8.228;8.182
17-01-2007;8.186;8.216
16-01-2007;8.23;8.23
15-01-2007;8.282;8.266
12-01-2007;8.29;8.28
11-01-2007;8.362;8.188
10-01-2007;8.192;8.15
09-01-2007;8.112;8.182
08-01-2007;8.122;8.09
05-01-2007;8.098;8.12
04-01-2007;8.16;8.122
03-01-2007;8.164;8.188
02-01-2007;8.158;8.234
29-12-2006;8.162;8.2
